date,engine,engine_version,suite,assembly,instance_type,run_index,wall_time_sec,peak_rss_mb,pct_cpu,major_page_faults,minor_page_faults,cache_state,notes
2026-09-20,fastvep,0.3.0,sv_grch37,GRCh37,r8id.8xlarge,15,17.810,623.3,109,11,2674451,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=x86_64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s07;clone_run_index=15
2026-09-20,fastvep,0.3.0,sv_grch37,GRCh37,r8id.8xlarge,16,17.560,623.1,109,8,2678240,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=x86_64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s07;clone_run_index=16
2026-09-20,fastvep,0.3.0,sv_grch37,GRCh37,r8id.8xlarge,17,17.790,623.3,109,16,2680686,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=x86_64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s07;clone_run_index=17
2026-09-20,fastvep,0.3.0,sv_grch37,GRCh37,r8id.8xlarge,18,17.780,623.3,109,17,2679149,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=x86_64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s07;clone_run_index=18
2026-09-20,fastvep,0.3.0,sv_grch37,GRCh37,r8id.8xlarge,19,17.390,623.3,109,12,2681800,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=x86_64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s07;clone_run_index=19
2026-09-20,fastvep,0.3.0,sv_grch37,GRCh37,r8id.8xlarge,20,17.780,623.2,109,18,2684457,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=x86_64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s07;clone_run_index=20
2026-09-20,fastvep,0.3.0,sv_grch37,GRCh37,r8id.8xlarge,median_of_20,17.555,623.2,,,,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=x86_64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s07;p5=17.393;p25=17.503;p75=17.780;p95=17.819;min=17.390;max=17.820;n_clones=20;warmup_run_discarded_per_clone=1;p95_p5_ratio=1.025
2026-09-20,fastvep,0.3.0,sv_grch38,GRCh38,r8gd.8xlarge,1,72.040,2218.0,105,62,9404983,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=arm64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s08;clone_run_index=1
2026-09-20,fastvep,0.3.0,sv_grch38,GRCh38,r8gd.8xlarge,2,73.740,2217.9,105,107,9388437,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=arm64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s08;clone_run_index=2
2026-09-20,fastvep,0.3.0,sv_grch38,GRCh38,r8gd.8xlarge,3,71.910,2218.1,106,92,9397751,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=arm64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s08;clone_run_index=3
2026-09-20,fastvep,0.3.0,sv_grch38,GRCh38,r8gd.8xlarge,4,71.440,2218.0,106,110,9400787,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=arm64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s08;clone_run_index=4
2026-09-20,fastvep,0.3.0,sv_grch38,GRCh38,r8gd.8xlarge,5,72.760,2218.1,106,126,9394529,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=arm64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s08;clone_run_index=5
2026-09-20,fastvep,0.3.0,sv_grch38,GRCh38,r8gd.8xlarge,6,72.440,2218.0,105,123,9406614,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=arm64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s08;clone_run_index=6
2026-09-20,fastvep,0.3.0,sv_grch38,GRCh38,r8gd.8xlarge,7,72.640,2218.0,105,96,9403172,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=arm64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s08;clone_run_index=7
2026-09-20,fastvep,0.3.0,sv_grch38,GRCh38,r8gd.8xlarge,8,71.480,2216.7,106,94,9408991,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=arm64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s08;clone_run_index=8
2026-09-20,fastvep,0.3.0,sv_grch38,GRCh38,r8gd.8xlarge,9,72.100,2218.1,106,110,9402298,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=arm64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s08;clone_run_index=9
2026-09-20,fastvep,0.3.0,sv_grch38,GRCh38,r8gd.8xlarge,10,71.870,2217.9,106,90,9397691,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=arm64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s08;clone_run_index=10
2026-09-20,fastvep,0.3.0,sv_grch38,GRCh38,r8gd.8xlarge,11,72.660,2216.8,105,116,9396380,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=arm64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s08;clone_run_index=11
2026-09-20,fastvep,0.3.0,sv_grch38,GRCh38,r8gd.8xlarge,12,72.250,2218.1,106,114,9394387,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=arm64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s08;clone_run_index=12
2026-09-20,fastvep,0.3.0,sv_grch38,GRCh38,r8gd.8xlarge,13,74.590,2218.1,105,96,9404389,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=arm64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s08;clone_run_index=13
2026-09-20,fastvep,0.3.0,sv_grch38,GRCh38,r8gd.8xlarge,14,71.800,2218.1,105,96,9401742,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=arm64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s08;clone_run_index=14
2026-09-20,fastvep,0.3.0,sv_grch38,GRCh38,r8gd.8xlarge,15,72.370,2218.0,106,90,9380378,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=arm64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s08;clone_run_index=15
2026-09-20,fastvep,0.3.0,sv_grch38,GRCh38,r8gd.8xlarge,16,72.470,2218.2,105,104,9419259,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=arm64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s08;clone_run_index=16
2026-09-20,fastvep,0.3.0,sv_grch38,GRCh38,r8gd.8xlarge,17,72.050,2218.2,106,86,9390187,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=arm64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s08;clone_run_index=17
2026-09-20,fastvep,0.3.0,sv_grch38,GRCh38,r8gd.8xlarge,18,73.470,2218.1,105,136,9379526,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=arm64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s08;clone_run_index=18
2026-09-20,fastvep,0.3.0,sv_grch38,GRCh38,r8gd.8xlarge,19,71.990,2217.9,106,82,9390882,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=arm64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s08;clone_run_index=19
2026-09-20,fastvep,0.3.0,sv_grch38,GRCh38,r8gd.8xlarge,20,71.960,2218.0,105,95,9386064,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=arm64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s08;clone_run_index=20
2026-09-20,fastvep,0.3.0,sv_grch38,GRCh38,r8gd.8xlarge,median_of_20,72.175,2218.0,,,,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=arm64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s08;p5=71.442;p25=71.922;p75=72.655;p95=74.548;min=71.440;max=74.590;n_clones=20;warmup_run_discarded_per_clone=1;p95_p5_ratio=1.043
2026-09-20,fastvep,0.3.0,sv_grch38,GRCh38,r8id.8xlarge,1,68.930,2218.7,105,13,9408084,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=x86_64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s08;clone_run_index=1
2026-09-20,fastvep,0.3.0,sv_grch38,GRCh38,r8id.8xlarge,2,68.360,2217.4,105,5,9381638,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=x86_64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s08;clone_run_index=2
2026-09-20,fastvep,0.3.0,sv_grch38,GRCh38,r8id.8xlarge,3,68.480,2218.6,104,22,9392338,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=x86_64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s08;clone_run_index=3
2026-09-20,fastvep,0.3.0,sv_grch38,GRCh38,r8id.8xlarge,4,68.510,2218.8,105,18,9417316,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=x86_64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s08;clone_run_index=4
2026-09-20,fastvep,0.3.0,sv_grch38,GRCh38,r8id.8xlarge,5,69.070,2218.6,104,18,9392301,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=x86_64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s08;clone_run_index=5
2026-09-20,fastvep,0.3.0,sv_grch38,GRCh38,r8id.8xlarge,6,68.660,2218.8,105,18,9403611,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=x86_64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s08;clone_run_index=6
2026-09-20,fastvep,0.3.0,sv_grch38,GRCh38,r8id.8xlarge,7,68.620,2218.7,105,16,9379154,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=x86_64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s08;clone_run_index=7
2026-09-20,fastvep,0.3.0,sv_grch38,GRCh38,r8id.8xlarge,8,68.580,2218.8,105,7,9400513,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=x86_64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s08;clone_run_index=8
2026-09-20,fastvep,0.3.0,sv_grch38,GRCh38,r8id.8xlarge,9,68.490,2218.8,105,23,9391417,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=x86_64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s08;clone_run_index=9
2026-09-20,fastvep,0.3.0,sv_grch38,GRCh38,r8id.8xlarge,10,68.610,2218.7,105,7,9386830,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=x86_64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s08;clone_run_index=10
2026-09-20,fastvep,0.3.0,sv_grch38,GRCh38,r8id.8xlarge,11,68.640,2218.8,105,8,9411941,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=x86_64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s08;clone_run_index=11
2026-09-20,fastvep,0.3.0,sv_grch38,GRCh38,r8id.8xlarge,12,68.590,2218.9,105,7,9401404,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=x86_64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s08;clone_run_index=12
2026-09-20,fastvep,0.3.0,sv_grch38,GRCh38,r8id.8xlarge,13,68.780,2218.8,104,22,9387320,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=x86_64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s08;clone_run_index=13
2026-09-20,fastvep,0.3.0,sv_grch38,GRCh38,r8id.8xlarge,14,68.830,2218.8,105,28,9389772,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=x86_64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s08;clone_run_index=14
2026-09-20,fastvep,0.3.0,sv_grch38,GRCh38,r8id.8xlarge,15,69.430,2218.7,104,10,9389190,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=x86_64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s08;clone_run_index=15
2026-09-20,fastvep,0.3.0,sv_grch38,GRCh38,r8id.8xlarge,16,68.840,2218.8,104,27,9413262,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=x86_64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s08;clone_run_index=16
2026-09-20,fastvep,0.3.0,sv_grch38,GRCh38,r8id.8xlarge,17,68.970,2218.8,105,42,9384475,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=x86_64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s08;clone_run_index=17
2026-09-20,fastvep,0.3.0,sv_grch38,GRCh38,r8id.8xlarge,18,69.220,2218.9,104,15,9384534,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=x86_64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s08;clone_run_index=18
2026-09-20,fastvep,0.3.0,sv_grch38,GRCh38,r8id.8xlarge,19,68.150,2218.8,105,11,9381846,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=x86_64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s08;clone_run_index=19
2026-09-20,fastvep,0.3.0,sv_grch38,GRCh38,r8id.8xlarge,20,68.890,2218.8,105,6,9377942,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=x86_64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s08;clone_run_index=20
2026-09-20,fastvep,0.3.0,sv_grch38,GRCh38,r8id.8xlarge,median_of_20,68.650,2218.8,,,,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=x86_64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s08;p5=68.161;p25=68.528;p75=68.920;p95=69.420;min=68.150;max=69.430;n_clones=20;warmup_run_discarded_per_clone=1;p95_p5_ratio=1.018
2026-09-20,perl,release_115.2,sv_grch37,GRCh37,r8gd.8xlarge,1,33.080,,,,,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=arm64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s07;clone_run_index=1
2026-09-20,perl,release_115.2,sv_grch37,GRCh37,r8gd.8xlarge,2,32.520,,,,,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=arm64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s07;clone_run_index=2
2026-09-20,perl,release_115.2,sv_grch37,GRCh37,r8gd.8xlarge,3,32.040,,,,,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=arm64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s07;clone_run_index=3
2026-09-20,perl,release_115.2,sv_grch37,GRCh37,r8gd.8xlarge,4,32.370,,,,,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=arm64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s07;clone_run_index=4
2026-09-20,perl,release_115.2,sv_grch37,GRCh37,r8gd.8xlarge,5,31.950,,,,,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=arm64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s07;clone_run_index=5
2026-09-20,perl,release_115.2,sv_grch37,GRCh37,r8gd.8xlarge,6,32.190,,,,,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=arm64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s07;clone_run_index=6
2026-09-20,perl,release_115.2,sv_grch37,GRCh37,r8gd.8xlarge,7,32.580,,,,,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=arm64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s07;clone_run_index=7
2026-09-20,perl,release_115.2,sv_grch37,GRCh37,r8gd.8xlarge,8,31.530,,,,,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=arm64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s07;clone_run_index=8
2026-09-20,perl,release_115.2,sv_grch37,GRCh37,r8gd.8xlarge,9,32.490,,,,,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=arm64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s07;clone_run_index=9
2026-09-20,perl,release_115.2,sv_grch37,GRCh37,r8gd.8xlarge,10,31.640,,,,,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=arm64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s07;clone_run_index=10
2026-09-20,perl,release_115.2,sv_grch37,GRCh37,r8gd.8xlarge,11,32.290,,,,,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=arm64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s07;clone_run_index=11
2026-09-20,perl,release_115.2,sv_grch37,GRCh37,r8gd.8xlarge,12,32.400,,,,,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=arm64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s07;clone_run_index=12
2026-09-20,perl,release_115.2,sv_grch37,GRCh37,r8gd.8xlarge,13,32.810,,,,,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=arm64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s07;clone_run_index=13
2026-09-20,perl,release_115.2,sv_grch37,GRCh37,r8gd.8xlarge,14,33.060,,,,,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=arm64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s07;clone_run_index=14
2026-09-20,perl,release_115.2,sv_grch37,GRCh37,r8gd.8xlarge,15,32.030,,,,,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=arm64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s07;clone_run_index=15
2026-09-20,perl,release_115.2,sv_grch37,GRCh37,r8gd.8xlarge,16,32.260,,,,,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=arm64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s07;clone_run_index=16
2026-09-20,perl,release_115.2,sv_grch37,GRCh37,r8gd.8xlarge,17,32.070,,,,,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=arm64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s07;clone_run_index=17
2026-09-20,perl,release_115.2,sv_grch37,GRCh37,r8gd.8xlarge,18,31.880,,,,,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=arm64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s07;clone_run_index=18
2026-09-20,perl,release_115.2,sv_grch37,GRCh37,r8gd.8xlarge,19,32.300,,,,,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=arm64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s07;clone_run_index=19
2026-09-20,perl,release_115.2,sv_grch37,GRCh37,r8gd.8xlarge,20,32.200,,,,,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=arm64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s07;clone_run_index=20
2026-09-20,perl,release_115.2,sv_grch37,GRCh37,r8gd.8xlarge,median_of_20,32.275,,,,,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=arm64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s07;p5=31.536;p25=32.033;p75=32.513;p95=33.079;min=31.530;max=33.080;n_clones=20;warmup_run_discarded_per_clone=1;p95_p5_ratio=1.049
2026-09-20,perl,release_115.2,sv_grch37,GRCh37,r8id.8xlarge,1,29.460,,,,,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=x86_64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s07;clone_run_index=1
2026-09-20,perl,release_115.2,sv_grch37,GRCh37,r8id.8xlarge,2,29.410,,,,,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=x86_64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s07;clone_run_index=2
2026-09-20,perl,release_115.2,sv_grch37,GRCh37,r8id.8xlarge,3,29.630,,,,,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=x86_64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s07;clone_run_index=3
2026-09-20,perl,release_115.2,sv_grch37,GRCh37,r8id.8xlarge,4,29.290,,,,,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=x86_64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s07;clone_run_index=4
2026-09-20,perl,release_115.2,sv_grch37,GRCh37,r8id.8xlarge,5,29.630,,,,,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=x86_64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s07;clone_run_index=5
2026-09-20,perl,release_115.2,sv_grch37,GRCh37,r8id.8xlarge,6,29.820,,,,,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=x86_64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s07;clone_run_index=6
2026-09-20,perl,release_115.2,sv_grch37,GRCh37,r8id.8xlarge,7,29.270,,,,,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=x86_64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s07;clone_run_index=7
2026-09-20,perl,release_115.2,sv_grch37,GRCh37,r8id.8xlarge,8,30.150,,,,,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=x86_64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s07;clone_run_index=8
2026-09-20,perl,release_115.2,sv_grch37,GRCh37,r8id.8xlarge,9,30.170,,,,,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=x86_64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s07;clone_run_index=9
2026-09-20,perl,release_115.2,sv_grch37,GRCh37,r8id.8xlarge,10,30.510,,,,,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=x86_64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s07;clone_run_index=10
2026-09-20,perl,release_115.2,sv_grch37,GRCh37,r8id.8xlarge,11,28.940,,,,,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=x86_64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s07;clone_run_index=11
2026-09-20,perl,release_115.2,sv_grch37,GRCh37,r8id.8xlarge,12,29.390,,,,,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=x86_64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s07;clone_run_index=12
2026-09-20,perl,release_115.2,sv_grch37,GRCh37,r8id.8xlarge,13,29.100,,,,,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=x86_64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s07;clone_run_index=13
2026-09-20,perl,release_115.2,sv_grch37,GRCh37,r8id.8xlarge,14,29.990,,,,,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=x86_64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s07;clone_run_index=14
2026-09-20,perl,release_115.2,sv_grch37,GRCh37,r8id.8xlarge,15,29.600,,,,,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=x86_64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s07;clone_run_index=15
2026-09-20,perl,release_115.2,sv_grch37,GRCh37,r8id.8xlarge,16,30.020,,,,,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=x86_64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s07;clone_run_index=16
2026-09-20,perl,release_115.2,sv_grch37,GRCh37,r8id.8xlarge,17,29.000,,,,,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=x86_64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s07;clone_run_index=17
2026-09-20,perl,release_115.2,sv_grch37,GRCh37,r8id.8xlarge,18,29.550,,,,,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=x86_64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s07;clone_run_index=18
2026-09-20,perl,release_115.2,sv_grch37,GRCh37,r8id.8xlarge,19,29.880,,,,,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=x86_64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s07;clone_run_index=19
2026-09-20,perl,release_115.2,sv_grch37,GRCh37,r8id.8xlarge,20,29.700,,,,,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=x86_64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s07;clone_run_index=20
2026-09-20,perl,release_115.2,sv_grch37,GRCh37,r8id.8xlarge,median_of_20,29.615,,,,,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=x86_64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s07;p5=28.943;p25=29.315;p75=29.963;p95=30.493;min=28.940;max=30.510;n_clones=20;warmup_run_discarded_per_clone=1;p95_p5_ratio=1.054
2026-09-20,perl,release_115.2,sv_grch38,GRCh38,r8gd.8xlarge,1,68.090,,,,,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=arm64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s08;clone_run_index=1
2026-09-20,perl,release_115.2,sv_grch38,GRCh38,r8gd.8xlarge,2,65.390,,,,,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=arm64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s08;clone_run_index=2
2026-09-20,perl,release_115.2,sv_grch38,GRCh38,r8gd.8xlarge,3,64.900,,,,,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=arm64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s08;clone_run_index=3
2026-09-20,perl,release_115.2,sv_grch38,GRCh38,r8gd.8xlarge,4,64.830,,,,,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=arm64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s08;clone_run_index=4
